date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2006-05-05,51.03,51.03,50.87,50.87,600,38.2897294946393,38.2897294946393,38.1696754731002,38.1696754731002,600,0.0,1.0
2006-05-08,51.06,51.3,51.03,51.26,28200,38.3122396236779,38.4923206559866,38.2897294946393,38.4623071506018,28200,0.0,1.0
2006-05-09,51.08,51.18,50.96,51.11,15100,38.3272463763703,38.4022801398323,38.2372058602159,38.3497565054089,15100,0.0,1.0
2006-05-10,50.93,51.01,50.51,50.97,33200,38.2146957311774,38.2747227419469,37.8995539246371,38.2447092365621,33200,0.0,1.0
2006-05-11,49.59,51.01,49.59,51.01,107300,37.2092433007871,38.2747227419469,37.2092433007871,38.2747227419469,107300,0.0,1.0
2006-05-12,48.74,49.5,48.72,49.34,552100,36.5714563113604,37.1417129136713,36.556449558668,37.0216588921322,552100,0.0,1.0
2006-05-15,47.39,48.4,47.39,48.4,70500,35.5585005046239,36.3163415155897,35.5585005046239,36.3163415155897,70500,0.0,1.0
2006-05-16,47.92,48.06,47.92,48.0,105800,35.9561794509723,36.061226719819,35.9561794509723,36.0162064617419,105800,0.0,1.0
2006-05-17,46.21,47.25,45.99,46.1401,310500,34.6731020957727,35.4534532357771,34.5080278161564,34.6206534951128,310500,0.0,1.0
2006-05-18,45.76,46.75,45.76,46.75,943700,34.3354501601939,35.0782844184673,34.3354501601939,35.0782844184673,943700,0.0,1.0
2006-05-19,46.4,46.56,45.7,45.95,854300,34.8156662463505,34.9357202678896,34.2904299021167,34.4780143107716,854300,0.0,1.0
2006-05-22,45.18,45.75,44.44,45.69,825000,33.9002543321145,34.3279467838477,33.345004482496,34.2829265257705,825000,0.0,1.0
2006-05-23,44.76,46.03,44.76,45.59,500300,33.5851125255743,34.5380413215412,33.5851125255743,34.2078927623086,500300,0.0,1.0
2006-05-24,44.36,45.05,43.22,44.52,339700,33.2849774717264,33.802710439614,32.4295925682601,33.4050314932656,339700,0.0,1.0
2006-05-25,45.53,45.59,44.56,45.23,1004700,34.1628725042314,34.2078927623086,33.4350449986504,33.9377712138455,1004700,0.0,1.0
2006-05-26,46.38,46.44,45.8,46.32,22600,34.8006594936581,34.8456797517353,34.3654636655787,34.7556392355809,22600,0.0,1.0
2006-05-30,45.01,46.09,45.01,46.09,272600,33.7726969342292,34.5830615796184,33.7726969342292,34.5830615796184,272600,0.0,1.0
2006-05-31,45.73,45.73,45.27,45.27,64900,34.3129400311553,34.3129400311553,33.9677847192303,33.9677847192303,64900,0.0,1.0
2006-06-01,46.44,46.45,45.58,45.81,1531800,34.8456797517353,34.8531831280815,34.2003893859624,34.3729670419249,1531800,0.0,1.0
2006-06-02,46.64,47.43,46.45,47.3,1308700,34.9957472786592,35.5885140100087,34.8531831280815,35.4909701175081,1308700,0.0,1.0
