date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-12-29,19.9443,20.05,19.9443,20.01,3550,19.2859817045072,19.3881927756486,19.2859817045072,19.3495130893131,3550,0.0,1.0
2020-12-30,19.9787,20.03,19.9787,20.03,99607,19.3192462347557,19.3688529324809,19.3192462347557,19.3688529324809,99607,0.0,1.0
2020-12-31,20.0594,20.0594,19.9158,19.94,11141,19.3972825019374,19.3972825019374,19.2584224279931,19.2818236382261,11141,0.0,1.0
2021-01-04,19.8004,19.8004,19.8004,19.8004,99,19.1468315329153,19.1468315329153,19.1468315329153,19.1468315329153,99,0.0,1.0
2021-01-05,19.9281,19.9281,19.9281,19.9281,10,19.2703164315413,19.2703164315413,19.2703164315413,19.2703164315413,10,0.0,1.0
2021-01-06,20.0392,20.21,20.0392,20.05,2922,19.377749260338,19.5429115209904,19.377749260338,19.3881927756486,2922,0.0,1.0
2021-01-07,20.3158,20.3158,20.29,20.29,222,19.6452192913477,19.6452192913477,19.6202708936614,19.6202708936614,222,0.0,1.0
2021-01-08,20.3683,20.3683,20.3683,20.3683,32,19.695986379663,19.695986379663,19.695986379663,19.695986379663,32,0.0,1.0
2021-01-11,20.2323,20.34,20.23,20.34,361,19.5644754461225,19.6686205015807,19.5622513641582,19.6686205015807,361,0.0,1.0
2021-01-12,20.2749,20.2749,20.26,20.26,180,19.6056693120697,19.6056693120697,19.5912611289098,19.5912611289098,180,0.0,1.0
2021-01-13,20.2857,20.2857,20.28,20.28,313,19.6161128273803,19.6161128273803,19.6106009720775,19.6106009720775,313,0.0,1.0
2021-01-14,20.1785,20.26,20.1785,20.26,253,19.5124512680013,19.5912611289098,19.5124512680013,19.5912611289098,253,0.0,1.0
2021-01-15,20.0756,20.1,20.0756,20.1,342,19.4129477749033,19.4365423835679,19.4129477749033,19.4365423835679,342,0.0,1.0
2021-01-19,20.2229,20.2229,20.2229,20.2229,40,19.5553857198336,19.5553857198336,19.5553857198336,19.5553857198336,40,0.0,1.0
2021-01-20,20.5318,20.54,20.5318,20.54,200,19.8540895975592,19.862018933258,19.8540895975592,19.862018933258,200,0.0,1.0
2021-01-21,20.5913,20.6,20.5913,20.6,378,19.9116256309832,19.9200384627612,19.9116256309832,19.9200384627612,378,0.0,1.0
2021-01-22,20.5313,20.5313,20.5313,20.5313,61,19.85360610148,19.85360610148,19.85360610148,19.85360610148,61,0.0,1.0
2021-01-25,20.5782,20.5782,20.54,20.54,111,19.8989580337083,19.8989580337083,19.862018933258,19.862018933258,111,0.0,1.0
2021-01-26,20.5817,20.5817,20.5817,20.5817,58,19.9023425062627,19.9023425062627,19.9023425062627,19.9023425062627,58,0.0,1.0
2021-01-27,20.1104,20.28,20.09,20.28,354,19.4465991020151,19.6106009720775,19.4268724619841,19.6106009720775,354,0.0,1.0
2021-01-28,20.2879,20.2879,20.2879,20.2879,19,19.6182402101287,19.6182402101287,19.6182402101287,19.6182402101287,19,0.0,1.0
2021-01-29,19.9269,19.9269,19.9269,19.9269,93,19.2691560409512,19.2691560409512,19.2691560409512,19.2691560409512,93,0.0,1.0
2021-02-01,20.1898,20.21,20.02,20.02,416,19.523378279391,19.5429115209904,19.359183010897,19.359183010897,416,0.0,1.0
2021-02-02,20.4234,20.47,20.4234,20.47,168,19.7492676475901,19.7943294821709,19.7492676475901,19.7943294821709,168,0.0,1.0
2021-02-03,20.4666,20.55,20.4666,20.55,639,19.7910417088324,19.8716888548418,19.7910417088324,19.8716888548418,639,0.0,1.0
2021-02-04,20.6431,20.6431,20.5492,20.5492,138,19.9617158247876,19.9617158247876,19.8709152611151,19.8709152611151,138,0.0,1.0
2021-02-05,20.7576,20.79,20.7576,20.79,406,20.0724364269229,20.1037669728546,20.0724364269229,20.1037669728546,406,0.0,1.0
2021-02-08,20.868,20.868,20.8,20.8,2564,20.1791923612087,20.1791923612087,20.1134368944385,20.1134368944385,2564,0.0,1.0
2021-02-09,20.89,20.92,20.87,20.88,2554,20.2004661886932,20.2294759534448,20.1811263455255,20.1907962671094,2554,0.0,1.0
2021-02-10,20.86,20.905,20.83,20.83,2406,20.1714564239416,20.214971071069,20.14244665919,20.14244665919,2406,0.0,1.0
2021-02-11,20.8708,20.94,20.83,20.94,518,20.1818999392522,20.2488157966126,20.14244665919,20.2488157966126,518,0.0,1.0
2021-02-12,20.975,20.975,20.9,20.92,1987,20.2826605221561,20.2826605221561,20.2101361102771,20.2294759534448,1987,0.0,1.0
2021-02-16,20.9463,20.96,20.9463,20.96,422,20.2549078472104,20.2681556397803,20.2549078472104,20.2681556397803,422,0.0,1.0
2021-02-17,20.9699,20.9699,20.94,20.94,227,20.2777288621483,20.2777288621483,20.2488157966126,20.2488157966126,227,0.0,1.0
2021-02-18,20.8756,20.8756,20.78,20.84,442,20.1865415016125,20.1865415016125,20.0940970512707,20.1521165807739,442,0.0,1.0
2021-02-19,20.8111,20.96,20.8111,20.96,838,20.1241705073965,20.2681556397803,20.1241705073965,20.2681556397803,838,0.0,1.0
